#,started on Fri,01-10-2013 01:37,,
,,,,
,236.8094306,"12,927",dTLB-store-misses,-68.09%
,236.8094306,"2,584",iTLB-load-misses,-42.56%
,236.8094306,"21,709",LLC-load-misses,-42.55%
,236.8094306,"84,504",LLC-store-misses,-42.55%
,236.8094306,"2,28,072",branch-load-misses,-49.00%
,236.8094306,"23,00,54,297",cycles,-54.32%
,236.8094306,"32,42,69,716",instructions              #    1.41  insn per cycle,-59.64%
,236.8846359,"2,36,580",branch-misses,-62.71%
,236.8846359,"3,64,879",cache-misses,-73.35%
,236.8846359,"1,52,11,487",L1-dcache-load-misses,-78.66%
,236.8846359,"6,51,768",L1-icache-load-misses,-83.98%
,236.8846359,"2,31,251",dTLB-load-misses,-84.04%
,236.8846359,"11,736",dTLB-store-misses,-84.04%
,236.8846359,"1,492",iTLB-load-misses,-26.66%
,236.8846359,"23,107",LLC-load-misses,-21.34%
,236.8846359,"15,642",LLC-store-misses,-21.27%
,236.8846359,"2,46,351",branch-load-misses,-30.78%
,236.8846359,"22,95,50,382",cycles,-41.42%
,236.8846359,"31,08,27,974",instructions              #    1.35  insn per cycle,-52.05%
#,time,counts unit,events,
,236.9598482,"2,47,142",branch-misses,-73.46%
,236.9598482,"2,65,233",cache-misses,-78.78%
,236.9598482,"1,57,85,177",L1-dcache-load-misses,-73.46%
,236.9598482,"7,01,116",L1-icache-load-misses,-68.15%
,236.9598482,"3,47,188",dTLB-load-misses,-68.09%
,236.9598482,"15,262",dTLB-store-misses,-68.09%
,236.9598482,"2,916",iTLB-load-misses,-37.16%
,236.9598482,"25,761",LLC-load-misses,-42.48%
,236.9598482,"41,420",LLC-store-misses,-42.54%
,236.9598482,"2,47,580",branch-load-misses,-53.18%
,236.9598482,"22,98,30,803",cycles,-62.84%
,236.9598482,"28,70,27,535",instructions              #    1.25  insn per cycle,-68.16%
,237.0350463,"2,34,013",branch-misses,-57.44%
,237.0350463,"5,91,410",cache-misses,-68.08%
,237.0350463,"1,48,35,975",L1-dcache-load-misses,-70.13%
,237.0350463,"6,98,186",L1-icache-load-misses,-75.45%
,237.0350463,"1,56,924",dTLB-load-misses,-80.77%
,237.0350463,"12,889",dTLB-store-misses,-84.04%
,237.0350463,"1,716",iTLB-load-misses,-35.19%
,237.0350463,"24,011",LLC-load-misses,-29.87%
,237.0350463,"1,14,563",LLC-store-misses,-24.55%
,237.0350463,"2,17,637",branch-load-misses,-29.87%
,237.0350463,"22,89,69,514",cycles,-36.17%
,237.0350463,"34,15,07,705",instructions              #    1.49  insn per cycle,-46.81%
,237.1102455,"2,24,448",branch-misses,-78.72%
,237.1102455,"5,68,600",cache-misses,-84.04%
,237.1102455,"1,52,29,655",L1-dcache-load-misses,-81.99%
,237.1102455,"5,83,779",L1-icache-load-misses,-76.67%
,237.1102455,"2,14,480",dTLB-load-misses,-71.35%
,237.1102455,"13,334",dTLB-store-misses,-68.09%
,237.1102455,"2,880",iTLB-load-misses,-28.65%
,237.1102455,"37,262",LLC-load-misses,-33.96%
,237.1102455,"32,047",LLC-store-misses,-39.27%
,237.1102455,"2,40,649",branch-load-misses,-49.91%
,237.1102455,"22,80,13,468",cycles,-60.54%
,237.1102455,"32,73,80,669",instructions              #    1.44  insn per cycle,-71.18%
,237.1854517,"2,35,597",branch-misses,-57.45%
,237.1854517,"3,87,293",cache-misses,-68.09%
,237.1854517,"1,50,97,637",L1-dcache-load-misses,-68.09%
,237.1854517,"6,07,368",L1-icache-load-misses,-68.10%
,237.1854517,"2,44,094",dTLB-load-misses,-72.25%
,237.1854517,"12,247",dTLB-store-misses,-77.57%
,237.1854517,"3,598",iTLB-load-misses,-42.55%
,237.1854517,"13,193",LLC-load-misses,-38.38%
,237.1854517,"43,682",LLC-store-misses,-33.07%
,237.1854517,"2,53,831",branch-load-misses,-38.39%
,237.1854517,"23,03,40,383",cycles,-43.71%
,237.1854517,"31,60,18,781",instructions              #    1.37  insn per cycle,-49.03%
,237.2606531,"2,55,699",branch-misses,-73.32%
,237.2606531,"1,62,201",cache-misses,-83.96%
,237.2606531,"1,59,06,735",L1-dcache-load-misses,-84.04%
,237.2606531,"7,38,852",L1-icache-load-misses,-84.04%
,237.2606531,"3,29,358",dTLB-load-misses,-79.88%
,237.2606531,"13,074",dTLB-store-misses,-74.56%
,237.2606531,"3,139",iTLB-load-misses,-21.28%
,237.2606531,"9,447",LLC-load-misses,-25.44%
,237.2606531,"7,706",LLC-store-misses,-30.75%
,237.2606531,"2,54,857",branch-load-misses,-41.39%
,237.2606531,"23,17,42,801",cycles,-52.03%
,237.2606531,"27,53,61,961",instructions              #    1.19  insn per cycle,-62.67%
,237.335859,"1,49,799",branch-misses,-62.84%
,237.335859,"11,27,362",cache-misses,-68.16%
,237.335859,"1,67,02,572",L1-dcache-load-misses,-68.08%
,237.335859,"6,61,804",L1-icache-load-misses,-68.09%
,237.335859,"1,43,124",dTLB-load-misses,-68.09%
,237.335859,"23,231",dTLB-store-misses,-69.06%
,237.335859,"1,163",iTLB-load-misses,-42.55%
,237.335859,"16,197",LLC-load-misses,-42.55%
,237.335859,"1,86,684",LLC-store-misses,-41.58%
,237.335859,"1,55,324",branch-load-misses,-46.90%
,237.335859,"23,04,19,029",cycles,-52.22%
,237.335859,"46,35,92,749",instructions              #    2.01  insn per cycle,-57.54%
,237.4110718,"1,87,045",branch-misses,-64.79%
,237.4110718,"2,93,692",cache-misses,-75.43%
,237.4110718,"2,15,33,712",L1-dcache-load-misses,-80.75%
,237.4110718,"2,46,056",L1-icache-load-misses,-84.04%
,237.4110718,"1,78,103",dTLB-load-misses,-84.04%
,237.4110718,"6,120",dTLB-store-misses,-83.08%
,237.4110718,370,iTLB-load-misses,-24.58%
,237.4110718,"34,562",LLC-load-misses,-21.27%
,237.4110718,"2,505",LLC-store-misses,-22.23%
,237.4110718,"1,99,446",branch-load-misses,-32.87%
,237.4110718,"22,73,64,824",cycles,-43.50%
,237.4110718,"31,55,93,213",instructions              #    1.39  insn per cycle,-54.14%
,237.4862298,"2,57,195",branch-misses,-71.36%
,237.4862298,"2,52,651",cache-misses,-76.68%
,237.4862298,"1,56,68,445",L1-dcache-load-misses,-71.36%
,237.4862298,"7,79,153",L1-icache-load-misses,-68.07%
,237.4862298,"2,86,388",dTLB-load-misses,-68.07%
,237.4862298,"13,415",dTLB-store-misses,-68.07%
,237.4862298,"2,319",iTLB-load-misses,-39.27%
,237.4862298,"26,942",LLC-load-misses,-42.58%
,237.4862298,"19,498",LLC-store-misses,-42.57%
,237.4862298,"2,53,340",branch-load-misses,-53.21%
,237.4862298,"22,91,52,338",cycles,-60.73%
,237.4862298,"26,60,71,128",instructions              #    1.16  insn per cycle,-66.06%
,237.5614385,"2,35,233",branch-misses,-57.44%
,237.5614385,"2,01,723",cache-misses,-68.08%
,237.5614385,"1,59,54,989",L1-dcache-load-misses,-72.27%
,237.5614385,"7,33,247",L1-icache-load-misses,-77.59%
,237.5614385,"3,32,128",dTLB-load-misses,-82.91%
,237.5614385,"12,700",dTLB-store-misses,-84.04%
,237.5614385,"2,919",iTLB-load-misses,-33.05%
,237.5614385,"9,804",LLC-load-misses,-27.73%
,237.5614385,"15,825",LLC-store-misses,-22.41%
,237.5614385,"2,27,599",branch-load-misses,-27.73%
,237.5614385,"23,14,76,296",cycles,-36.18%
,237.5614385,"30,40,45,225",instructions              #    1.31  insn per cycle,-46.82%
,237.6366416,"2,51,938",branch-misses,-78.72%
,237.6366416,"1,97,308",cache-misses,-84.04%
,237.6366416,"1,60,37,797",L1-dcache-load-misses,-79.85%
,237.6366416,"7,99,083",L1-icache-load-misses,-74.54%
,237.6366416,"3,83,654",dTLB-load-misses,-69.22%
,237.6366416,"14,419",dTLB-store-misses,-68.09%
,237.6366416,"3,067",iTLB-load-misses,-30.78%
,237.6366416,"15,260",LLC-load-misses,-36.09%
,237.6366416,"38,598",LLC-store-misses,-41.41%
,237.6366416,"2,58,603",branch-load-misses,-52.04%
,237.6366416,"23,06,16,900",cycles,-62.68%
,237.6366416,"28,49,59,578",instructions              #    1.24  insn per cycle,-73.32%
,237.7118565,"2,47,133",branch-misses,-57.44%
,237.7118565,"3,68,439",cache-misses,-68.08%
,237.7118565,"1,57,37,349",L1-dcache-load-misses,-68.08%
,237.7118565,"5,93,504",L1-icache-load-misses,-69.06%
,237.7118565,"3,37,142",dTLB-load-misses,-74.38%
,237.7118565,"14,203",dTLB-store-misses,-79.70%
,237.7118565,"2,645",iTLB-load-misses,-41.59%
,237.7118565,"17,084",LLC-load-misses,-36.27%
,237.7118565,"72,906",LLC-store-misses,-30.95%
,237.7118565,"2,31,242",branch-load-misses,-36.27%
,237.7118565,"22,97,91,310",cycles,-41.58%
,237.7118565,"32,01,47,134",instructions              #    1.39  insn per cycle,-46.91%
,237.7870521,"1,68,063",branch-misses,-75.45%
,237.7870521,"7,94,706",cache-misses,-84.04%
,237.7870521,"1,71,95,392",L1-dcache-load-misses,-84.04%
,237.7870521,"6,88,885",L1-icache-load-misses,-83.07%
,237.7870521,"3,01,746",dTLB-load-misses,-77.75%
,237.7870521,"20,853",dTLB-store-misses,-72.43%
,237.7870521,"3,303",iTLB-load-misses,-22.25%
,237.7870521,"9,900",LLC-load-misses,-27.57%
,237.7870521,"2,25,421",LLC-store-misses,-32.88%
,237.7870521,"1,74,914",branch-load-misses,-43.52%
,237.7870521,"23,18,71,406",cycles,-54.16%
,237.7870521,"41,10,44,183",instructions              #    1.77  insn per cycle,-64.80%
,237.8622777,"1,73,125",branch-misses,-60.72%
,237.8622777,"2,60,996",cache-misses,-68.09%
,237.8622777,"2,33,60,559",L1-dcache-load-misses,-68.09%
,237.8622777,"2,01,904",L1-icache-load-misses,-68.09%
,237.8622777,"1,58,295",dTLB-load-misses,-68.09%
,237.8622777,"7,726",dTLB-store-misses,-71.17%
,237.8622777,"1,523",iTLB-load-misses,-42.55%
,237.8622777,"33,039",LLC-load-misses,-42.54%
,237.8622777,"31,983",LLC-store-misses,-39.47%
,237.8622777,"1,78,901",branch-load-misses,-44.79%
,237.8622777,"23,05,79,370",cycles,-50.10%
,237.8622777,"38,51,20,096",instructions              #    1.67  insn per cycle,-55.42%
,237.9374756,"2,47,716",branch-misses,-66.91%
,237.9374756,"2,36,967",cache-misses,-77.55%
,237.9374756,"1,57,66,161",L1-dcache-load-misses,-82.86%
,237.9374756,"7,52,702",L1-icache-load-misses,-84.04%
,237.9374756,"3,35,452",dTLB-load-misses,-84.04%
,237.9374756,"15,201",dTLB-store-misses,-80.98%
,237.9374756,"5,510",iTLB-load-misses,-22.46%
,237.9374756,"4,732",LLC-load-misses,-21.28%
,237.9374756,"12,763",LLC-store-misses,-24.34%
,237.9374756,"2,47,291",branch-load-misses,-34.97%
,237.9374756,"23,09,33,671",cycles,-45.61%
,237.9374756,"26,83,88,124",instructions              #    1.16  insn per cycle,-56.25%
,238.0126723,"2,06,283",branch-misses,-69.25%
,238.0126723,"6,25,121",cache-misses,-74.57%
,238.0126723,"1,49,05,817",L1-dcache-load-misses,-69.25%
,238.0126723,"5,49,704",L1-icache-load-misses,-68.08%
,238.0126723,"2,04,879",dTLB-load-misses,-68.08%
,238.0126723,"13,572",dTLB-store-misses,-68.09%
,238.0126723,"2,786",iTLB-load-misses,-41.37%
,238.0126723,"25,175",LLC-load-misses,-42.56%
,238.0126723,"1,11,489",LLC-store-misses,-42.55%
,238.0126723,"2,07,238",branch-load-misses,-53.19%
,238.0126723,"22,77,36,439",cycles,-58.63%
,238.0126723,"35,97,87,495",instructions              #    1.58  insn per cycle,-63.95%
,238.0878479,"2,44,058",branch-misses,-58.42%
,238.0878479,"4,68,660",cache-misses,-69.06%
,238.0878479,"1,49,67,578",L1-dcache-load-misses,-74.38%
,238.0878479,"6,01,288",L1-icache-load-misses,-79.70%
,238.0878479,"2,48,104",dTLB-load-misses,-84.04%
,238.0878479,"11,368",dTLB-store-misses,-84.04%
,238.0878479,"4,297",iTLB-load-misses,-30.95%
,238.0878479,"14,625",LLC-load-misses,-25.63%
,238.0878479,"1,39,008",LLC-store-misses,-21.28%
,238.0878479,"2,26,193",branch-load-misses,-26.61%
,238.0878479,"22,98,41,365",cycles,-37.13%
,238.0878479,"32,36,97,808",instructions              #    1.41  insn per cycle,-47.77%
,238.1630438,"2,42,914",branch-misses,-77.73%
,238.1630438,"3,05,368",cache-misses,-83.05%
,238.1630438,"1,55,04,506",L1-dcache-load-misses,-77.73%
,238.1630438,"6,34,352",L1-icache-load-misses,-72.41%
,238.1630438,"3,22,597",dTLB-load-misses,-68.09%
,238.1630438,"13,963",dTLB-store-misses,-68.09%
,238.1630438,"2,541",iTLB-load-misses,-32.90%
,238.1630438,"11,236",LLC-load-misses,-38.22%
,238.1630438,"75,162",LLC-store-misses,-42.55%
,238.1630438,"2,31,021",branch-load-misses,-53.19%
,238.1630438,"23,00,10,865",cycles,-63.83%
,238.1630438,"31,49,51,974",instructions              #    1.37  insn per cycle,-72.42%
,238.2382398,"2,36,046",branch-misses,-57.44%
,238.2382398,"4,82,460",cache-misses,-68.08%
,238.2382398,"1,53,58,373",L1-dcache-load-misses,-68.08%
,238.2382398,"7,60,390",L1-icache-load-misses,-71.20%
,238.2382398,"2,23,096",dTLB-load-misses,-76.52%
,238.2382398,"14,195",dTLB-store-misses,-81.84%
,238.2382398,"1,009",iTLB-load-misses,-39.44%
,238.2382398,"23,694",LLC-load-misses,-34.12%
,238.2382398,"80,214",LLC-store-misses,-28.80%
,238.2382398,"2,31,973",branch-load-misses,-34.12%
,238.2382398,"22,95,55,190",cycles,-39.44%
,238.2382398,"33,85,90,961",instructions              #    1.47  insn per cycle,-46.80%
,238.3134465,"2,32,990",branch-misses,-77.59%
,238.3134465,"4,01,275",cache-misses,-84.04%
,238.3134465,"1,55,06,643",L1-dcache-load-misses,-84.04%
,238.3134465,"5,10,104",L1-icache-load-misses,-80.92%
,238.3134465,"2,50,708",dTLB-load-misses,-75.61%
,238.3134465,"12,546",dTLB-store-misses,-70.29%
,238.3134465,"2,484",iTLB-load-misses,-24.39%
,238.3134465,"30,950",LLC-load-misses,-29.71%
,238.3134465,"75,028",LLC-store-misses,-35.02%
,238.3134465,"2,24,494",branch-load-misses,-45.66%
,238.3134465,"22,82,07,910",cycles,-56.30%
,238.3134465,"35,09,96,843",instructions              #    1.54  insn per cycle,-66.93%
,238.3886555,"2,19,462",branch-misses,-58.59%
,238.3886555,"4,74,364",cache-misses,-68.10%
,238.3886555,"1,54,77,669",L1-dcache-load-misses,-68.09%
,238.3886555,"7,21,352",L1-icache-load-misses,-68.10%
,238.3886555,"3,04,358",dTLB-load-misses,-68.09%
,238.3886555,"15,783",dTLB-store-misses,-73.31%
,238.3886555,"1,802",iTLB-load-misses,-42.54%
,238.3886555,"25,961",LLC-load-misses,-42.54%
,238.3886555,"1,17,562",LLC-store-misses,-37.34%
,238.3886555,"2,06,255",branch-load-misses,-42.65%
,238.3886555,"22,89,03,302",cycles,-47.97%
,238.3886555,"34,93,53,337",instructions              #    1.53  insn per cycle,-53.29%
,238.4638731,"2,34,284",branch-misses,-69.04%
,238.4638731,"4,81,750",cache-misses,-79.68%
,238.4638731,"1,50,20,535",L1-dcache-load-misses,-84.04%
,238.4638731,"4,91,264",L1-icache-load-misses,-84.04%
,238.4638731,"2,35,003",dTLB-load-misses,-84.04%
,238.4638731,"11,273",dTLB-store-misses,-78.84%
,238.4638731,"4,013",iTLB-load-misses,-21.28%
,238.4638731,"6,847",LLC-load-misses,-21.28%
,238.4638731,"91,318",LLC-store-misses,-26.48%
,238.4638731,"2,26,255",branch-load-misses,-37.11%
,238.4638731,"22,86,68,872",cycles,-47.75%
,238.4638731,"32,80,03,513",instructions              #    1.43  insn per cycle,-58.39%
,238.5390674,"2,40,946",branch-misses,-67.12%
,238.5390674,"3,21,081",cache-misses,-72.44%
,238.5390674,"1,55,39,023",L1-dcache-load-misses,-68.08%
,238.5390674,"6,95,675",L1-icache-load-misses,-68.08%
,238.5390674,"3,17,862",dTLB-load-misses,-68.09%
,238.5390674,"14,096",dTLB-store-misses,-68.09%
,238.5390674,"1,564",iTLB-load-misses,-42.56%
,238.5390674,"28,511",LLC-load-misses,-42.56%
,238.5390674,"47,842",LLC-store-misses,-42.55%
,238.5390674,"2,41,607",branch-load-misses,-51.18%
,238.5390674,"22,89,89,586",cycles,-56.50%
,238.5390674,"30,25,65,489",instructions              #    1.32  insn per cycle,-61.82%
,238.6142787,"2,22,239",branch-misses,-60.53%
,238.6142787,"5,27,112",cache-misses,-71.16%
,238.6142787,"1,60,84,463",L1-dcache-load-misses,-76.48%
,238.6142787,"6,72,284",L1-icache-load-misses,-81.80%
,238.6142787,"2,09,321",dTLB-load-misses,-84.04%
,238.6142787,"12,552",dTLB-store-misses,-84.05%
,238.6142787,"2,804",iTLB-load-misses,-28.85%
,238.6142787,"33,068",LLC-load-misses,-23.53%
,238.6142787,"32,318",LLC-store-misses,-21.27%
,238.6142787,"2,44,280",branch-load-misses,-28.60%
,238.6142787,"23,12,10,745",cycles,-39.24%
,238.6142787,"30,40,36,732",instructions              #    1.31  insn per cycle,-49.87%
,238.6894801,"2,49,536",branch-misses,-75.64%
,238.6894801,"2,44,554",cache-misses,-80.96%
,238.6894801,"1,57,71,377",L1-dcache-load-misses,-75.64%
,238.6894801,"6,88,048",L1-icache-load-misses,-70.33%
,238.6894801,"3,25,990",dTLB-load-misses,-68.09%
,238.6894801,"13,977",dTLB-store-misses,-68.09%
,238.6894801,"3,564",iTLB-load-misses,-34.98%
,238.6894801,"13,379",LLC-load-misses,-40.30%
,238.6894801,"17,727",LLC-store-misses,-42.55%
,238.6894801,"2,50,918",branch-load-misses,-53.19%
,238.6894801,"23,12,32,999",cycles,-63.82%
,238.6894801,"27,57,20,724",instructions              #    1.19  insn per cycle,-70.34%
,238.7646754,"2,38,952",branch-misses,-57.44%
,238.7646754,"3,84,850",cache-misses,-68.08%
,238.7646754,"1,53,06,149",L1-dcache-load-misses,-68.08%
,238.7646754,"6,95,022",L1-icache-load-misses,-73.28%
,238.7646754,"2,91,808",dTLB-load-misses,-78.61%
,238.7646754,"12,927",dTLB-store-misses,-83.93%
,238.7646754,"3,752",iTLB-load-misses,-37.36%
,238.7646754,"16,866",LLC-load-misses,-32.04%
,238.7646754,"23,712",LLC-store-misses,-26.72%
,238.7646754,"2,51,965",branch-load-misses,-32.04%
,238.7646754,"23,05,27,878",cycles,-37.36%
,238.7646754,"30,23,65,909",instructions              #    1.31  insn per cycle,-46.81%
#,time,counts unit,events,
,238.8398847,"2,24,185",branch-misses,-78.72%
,238.8398847,"4,55,539",cache-misses,-84.04%
,238.8398847,"1,57,48,274",L1-dcache-load-misses,-84.04%
,238.8398847,"6,53,424",L1-icache-load-misses,-78.84%
,238.8398847,"2,81,999",dTLB-load-misses,-73.52%
,238.8398847,"11,257",dTLB-store-misses,-68.21%
,238.8398847,"4,558",iTLB-load-misses,-26.48%
,238.8398847,"8,821",LLC-load-misses,-31.80%
,238.8398847,"95,150",LLC-store-misses,-37.10%
,238.8398847,"2,25,833",branch-load-misses,-47.74%
,238.8398847,"23,15,71,145",cycles,-58.38%
,238.8398847,"34,65,98,296",instructions              #    1.50  insn per cycle,-69.02%
,238.9150837,"1,99,889",branch-misses,-57.44%
,238.9150837,"5,81,509",cache-misses,-68.08%
,238.9150837,"1,56,56,094",L1-dcache-load-misses,-68.08%
,238.9150837,"6,64,124",L1-icache-load-misses,-68.08%
,238.9150837,"2,58,356",dTLB-load-misses,-70.08%
,238.9150837,"13,894",dTLB-store-misses,-75.40%
,238.9150837,"2,363",iTLB-load-misses,-42.56%
,238.9150837,"12,200",LLC-load-misses,-40.56%
,238.9150837,"1,65,620",LLC-store-misses,-35.24%
,238.9150837,"1,95,891",branch-load-misses,-40.56%
,238.9150837,"22,99,62,993",cycles,-45.88%
,238.9150837,"38,33,34,942",instructions              #    1.67  insn per cycle,-51.20%
,238.9902919,"2,37,567",branch-misses,-71.15%
,238.9902919,"4,30,449",cache-misses,-81.78%
,238.9902919,"1,56,42,153",L1-dcache-load-misses,-84.04%
,238.9902919,"5,76,201",L1-icache-load-misses,-84.04%
,238.9902919,"2,21,375",dTLB-load-misses,-82.05%
,238.9902919,"11,714",dTLB-store-misses,-76.73%
,238.9902919,437,iTLB-load-misses,-21.28%
,238.9902919,"31,631",LLC-load-misses,-23.27%
,238.9902919,"85,467",LLC-store-misses,-28.58%
,238.9902919,"2,18,599",branch-load-misses,-39.22%
,238.9902919,"22,66,67,901",cycles,-49.85%
,238.9902919,"32,35,77,646",instructions              #    1.43  insn per cycle,-60.49%
,239.0654992,"2,42,990",branch-misses,-65.02%
,239.0654992,"4,40,607",cache-misses,-70.34%
,239.0654992,"1,50,66,266",L1-dcache-load-misses,-68.08%
,239.0654992,"6,52,040",L1-icache-load-misses,-68.08%
,239.0654992,"2,38,538",dTLB-load-misses,-68.09%
,239.0654992,"12,807",dTLB-store-misses,-68.10%
,239.0654992,"1,605",iTLB-load-misses,-42.55%
,239.0654992,"29,996",LLC-load-misses,-42.55%
,239.0654992,"56,879",LLC-store-misses,-42.54%
,239.0654992,"2,45,542",branch-load-misses,-49.08%
,239.0654992,"22,87,30,455",cycles,-54.40%
,239.0654992,"31,21,93,420",instructions              #    1.36  insn per cycle,-59.72%
,239.1407021,"2,45,586",branch-misses,-62.62%
,239.1407021,"4,81,471",cache-misses,-73.26%
,239.1407021,"1,50,02,907",L1-dcache-load-misses,-78.57%
,239.1407021,"7,60,781",L1-icache-load-misses,-83.89%
,239.1407021,"2,26,087",dTLB-load-misses,-84.04%
,239.1407021,"13,167",dTLB-store-misses,-84.04%
,239.1407021,590,iTLB-load-misses,-26.75%
,239.1407021,"65,006",LLC-load-misses,-21.43%
,239.1407021,"60,839",LLC-store-misses,-21.28%
,239.1407021,"2,42,616",branch-load-misses,-30.69%
,239.1407021,"22,75,28,706",cycles,-41.33%
,239.1407021,"29,54,44,673",instructions              #    1.30  insn per cycle,-51.97%
,239.2158956,"2,58,164",branch-misses,-73.54%
,239.2158956,"1,87,802",cache-misses,-78.86%
,239.2158956,"1,59,77,345",L1-dcache-load-misses,-73.55%
,239.2158956,"7,31,634",L1-icache-load-misses,-68.23%
,239.2158956,"3,05,489",dTLB-load-misses,-68.09%
,239.2158956,"11,817",dTLB-store-misses,-68.09%
,239.2158956,"2,216",iTLB-load-misses,-37.09%
,239.2158956,"21,693",LLC-load-misses,-42.40%
,239.2158956,"30,564",LLC-store-misses,-42.55%
,239.2158956,"2,55,788",branch-load-misses,-53.19%
,239.2158956,"22,92,69,316",cycles,-62.92%
,239.2158956,"27,63,37,610",instructions              #    1.21  insn per cycle,-68.24%
