,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
1624,227343,245986,17375455,647253,164954,12101,1149,23001,17243,218782,231178022,331994121
1625,233349,225432,16199813,796066,150720,10498,3373,10457,7950,232581,231325706,294117199
1626,222344,519249,15912971,663526,144611,11895,1303,16934,126082,214544,231670785,372627069
1627,242171,303522,15703905,732440,155581,10922,1870,24871,48116,235949,231091748,335242845
1628,243059,197368,16166920,889667,150591,11168,1849,17068,28432,241880,231351956,292116909
1629,215194,534075,16745089,744645,140071,13930,2044,28908,13305,224625,231366783,350517719
1630,233172,427017,15458428,626845,150136,11056,2613,16745,30622,238036,231313498,326915761
1631,231542,386096,15205428,719930,161554,12336,1504,18046,81263,231164,231015560,350162787
1632,234044,215107,16271168,847032,152392,11524,2473,9038,10682,243477,231325907,287292791
1633,229166,429426,15340155,708725,132141,10002,3156,18231,83507,225816,231359782,361813598
1634,240687,261814,16067328,798098,174459,11395,3136,18361,37230,234412,231149394,304241186
1635,218181,400318,16115794,730417,151406,11366,3384,11834,47348,218910,231555829,317758131
1636,227239,341796,15888014,822534,172101,11389,1979,17086,56371,231133,231186007,340196461
1637,232639,437121,15384617,682858,133463,10719,1913,12004,78909,219991,231319104,369675015
1638,219260,528345,16146329,788620,176151,13337,2495,12104,182501,211402,231756651,373740903
1639,227110,364300,15819141,591862,137088,10904,1334,33876,68745,212289,230796620,351302651
1640,234844,315244,16441056,652584,171034,12640,2846,16249,62771,228159,231382149,329585378
1641,234096,289665,16061095,891621,161304,11426,1730,12157,51173,230068,232225829,322199517
1642,242527,147738,16502045,855133,218397,9487,3384,18849,22707,241144,231215137,293330369
1643,227401,235861,16129094,797971,185638,10129,3286,11654,48999,231634,231529038,308169788
1644,233287,164161,16479926,844992,192992,10787,3968,9857,25029,235070,232246142,301204488
1645,243949,177320,16382478,753307,175849,10028,2984,8346,16501,247458,231581397,304454184
1646,223943,323553,16092248,784042,188363,11632,4939,13601,41707,241481,231469694,311503744
1647,214125,555071,15327888,729329,156757,10354,1389,15039,159449,205891,231392496,373851218
1648,232693,392431,15659818,716988,153586,13391,1111,15201,50713,235194,232258989,373834241
1649,211723,408670,15978732,667370,175779,12499,2812,23676,106823,207338,231251156,349102806
1650,234736,550910,15397283,700497,138711,12939,872,28570,79221,232751,232275241,329062665
1651,164764,894695,17329781,639324,86730,19859,673,22924,197710,161882,231356405,441491275
1652,215257,310573,19683293,387228,130905,8468,1943,27794,13705,209192,231026805,271438285
1653,235781,291755,15955158,762238,159416,11360,4727,7962,9352,238027,232198818,305052647
1654,231712,360662,15772635,710293,178449,13142,1043,19491,94886,229764,231625445,336108324
1655,175286,679222,18976742,502957,119350,11715,1588,13364,283274,163395,231583172,453011417
1656,225074,374581,15970614,820292,171285,11747,3174,14304,65147,223740,231709894,334719323
1657,233417,384651,15203345,718855,121421,11492,1801,11544,109855,214814,232166647,355628689
1658,223531,444605,15590745,754358,177649,13245,1694,19970,27509,229000,231437335,345207334
1659,242794,423002,16721983,668179,160141,9200,3309,21717,80816,244015,231939309,313917889
1660,236866,192018,16020359,831048,178418,9739,2471,11448,43634,222744,231641461,317977474
1661,237332,206093,16143579,873594,154344,10216,2758,15663,12779,237022,231540978,293165949
1662,208959,535627,15704496,599295,141940,12966,2207,15574,139038,206256,231520454,350972633
1663,240921,411425,15356552,634987,164024,11295,2865,16321,92528,240907,231014204,337384478
1664,241192,273718,16180523,859789,192521,13068,2932,11932,94919,233425,230901865,308042122
1665,181656,711284,19592648,504313,97087,9546,275,33640,163246,186256,231854332,392492736
1666,237480,242193,15964613,795635,199965,10787,3481,6921,30993,235184,231835169,329584719
1667,240563,301280,15940246,727337,185281,12296,273,28738,62940,240522,230816885,326913340
1668,230215,357601,15683544,683083,150048,12931,1744,24565,50487,234206,231491594,348775598
1669,232218,445150,15917068,756159,176984,14029,710,42794,43572,238603,230139124,308187125
1670,219383,573913,15149497,536129,164300,12767,2456,23485,128626,220764,230929959,363665969
1671,239631,311661,15917002,799389,175101,14727,420,23383,64590,230396,231975537,323077638
1672,234774,351245,15763826,682777,150511,10420,1447,25937,67159,222506,231155698,332434317
1673,257145,396234,15553269,757687,160099,14022,1153,31236,76998,267365,231115390,332732549
1674,228225,343072,16179519,669953,160448,11233,1025,21469,96687,215591,231774637,342143744
1675,196767,559814,16411769,556339,159249,11033,4286,10453,132809,202691,231447959,392386587
1676,209003,562025,16199637,621209,122611,13495,319,23279,132412,201959,231301554,368027151
1677,246306,231814,15891127,694662,197967,10511,2253,19826,31201,249842,230848300,297466261
1678,230460,352161,15661288,711019,183937,10200,2501,8679,134569,214618,231450782,332372492
1679,220599,538433,15548822,595009,165675,10856,2708,14620,149826,211718,231807377,374277829
1680,233722,247211,15937062,768847,180537,12006,2190,16964,72234,235610,231369732,324769541
1681,195904,653023,16850219,658229,129526,11881,3438,8966,123043,207394,232017294,394757457
1682,230340,281212,15898035,615928,196412,11810,2549,22543,74113,227015,231141272,331563658
1683,243939,205743,16250316,803844,201552,11719,2749,13134,23128,243056,231947462,293861867
1684,246293,203931,16116095,768048,173346,11588,3296,14418,35624,244945,230435773,304404915
1685,244013,228791,16026055,792245,175211,11352,2552,9218,8884,245444,231756770,304262574
1686,237118,463987,15149766,834172,133563,11758,989,31399,73649,237912,230950680,316027512
1687,234577,176510,16604500,807651,189175,11528,3261,8703,23512,233175,232170349,288355660
1688,237587,205621,16504498,801432,174128,10881,2757,24200,25656,247474,230743689,274794700
1689,233744,404850,15488589,774267,161022,12340,2039,26012,53561,228230,231470531,330694870
1690,226516,341714,15951236,800412,169622,12410,4968,10627,50575,240187,231472187,317043181
1691,239673,289924,15797453,681931,189908,11482,3670,11376,39356,240197,231198202,306735351
1692,219981,449663,15701210,766013,179225,10978,2201,10596,158281,211634,232201089,340791995
1693,239505,387596,15881213,773011,163654,10937,3264,27288,32208,241897,231173704,285827009
1694,245616,159175,16562686,810563,203376,11413,2828,22257,29799,255711,231049899,281039142
1695,235666,227347,16097622,700441,179181,10311,2432,12654,46116,230587,231682887,313973005
1696,225567,507244,15169628,616767,144648,12205,2446,12319,117048,229650,231709187,366022842
1697,249859,231160,15931400,713111,160645,10872,1938,20258,17429,248661,231081076,314947876
1698,229209,238802,15821182,765278,162800,11267,2732,11903,37171,231144,231457719,319893968
1699,233967,417661,15445461,677783,161254,12003,3984,10818,61381,245648,231886181,361011874
1700,241742,214275,16227656,759851,187648,12215,2265,13710,39674,242686,231503533,305430155
1701,226525,450982,15680313,790774,159483,14525,1135,37035,2654,222529,230823463,335261458
1702,221599,424421,15876241,690887,152934,10635,2407,10994,107815,219610,231906333,364617476
1703,231033,489444,15606320,693724,135150,12653,2856,24700,18733,239605,231846943,320919960
1704,224905,489967,15886185,848457,164243,13455,2135,24837,35508,232125,231604607,317213353
1705,234275,326311,16110368,540614,142210,9184,3243,18480,19568,241214,231181171,324021110
1706,230105,331164,16021449,728973,190556,12357,2185,22156,83839,224077,232273203,332324710
1707,234834,341687,15504624,734900,165720,11029,3527,19836,32788,238862,230896414,329028864
1708,245899,314492,15566593,715402,164996,11533,1927,27503,52799,238817,230435352,313043852
1709,238742,275152,15892075,881936,176793,12662,2710,25275,18761,238449,231361227,288281817
1710,220815,433521,16032436,705778,208744,12375,1953,14892,159350,216308,231255999,355732671
1711,219373,457690,15955584,657633,165857,11797,2831,24049,84179,227976,231401829,354478342
1712,234154,313667,15929960,814251,166699,10610,2286,10716,90591,224516,232233186,332670573
1713,220172,487949,15588110,755276,154347,16692,408,39668,13691,231205,231569618,316780688
1714,159762,718719,21457774,335750,115332,11344,2284,14460,237078,152771,231970902,460066456
1715,211371,553015,15620470,487569,132803,10633,2984,14738,133070,216034,230514412,387086765
1716,219517,495170,16016985,613059,147917,10981,3063,11996,126290,215835,231840849,368077279
1717,187559,784337,16507740,532351,104483,11574,2756,22473,160540,204477,231595350,416700897
1718,228839,336604,15858314,640113,177961,12469,3770,15691,54728,237000,231681070,332332937
1719,213378,561853,15881361,727296,165194,14942,2096,14000,139448,219076,231484160,372270937
1720,168287,738603,19916743,337933,90501,7929,1687,29889,254082,169985,231551208,461757290
1721,231324,344853,15504263,796786,195020,14191,1452,32230,50883,235412,230228672,310613879
1722,241835,334164,15652646,707506,156186,10763,2107,9790,31516,235387,231772604,325353936
1723,216772,480979,15377729,724628,171261,12918,1080,31416,98482,211918,230599562,350094739
1724,222659,601766,16103841,626309,129381,12524,1173,30293,79099,234094,231285713,340620749
1725,234697,386251,15551610,664562,142062,10860,2267,29514,61326,230521,231483789,340468941
1726,234489,396583,15320566,712584,152682,11770,3205,9396,85815,224718,231018827,355696179
1727,236040,278698,15942727,815356,182192,13225,557,32458,30396,234298,230854311,304495352
1728,232808,389524,15086173,700919,148303,11962,1915,28991,60057,232392,230039567,327365854
1729,222345,497602,16188867,622952,171026,10940,2385,10840,233769,190464,231964160,382090056
1730,206251,601642,16155062,696095,148169,12423,2257,16554,153485,199541,231477767,394141318
1731,242801,282955,16115093,591838,164693,10227,3006,21727,44973,255468,231783681,327111689
1732,225665,424591,15478313,728423,165501,15822,995,19700,42864,230028,231133671,354648224
1733,218726,499129,16483822,677807,136739,13814,1526,29464,48966,218040,231583204,332561798
1734,222037,494628,15953514,717259,185401,14077,3162,16591,123393,228581,231631338,352536390
1735,218736,481580,15564840,624515,156222,11918,2538,12844,101312,219128,231121434,359431964
1736,239345,315437,15821583,701299,166216,11191,3590,15326,51812,231883,231127999,326646786
1737,230573,263688,16155763,793291,167532,10682,1896,13561,28030,230741,231434510,299115091
1738,233710,243298,16403374,839008,193382,12960,2362,37426,69825,239212,230904141,294327713
1739,237514,335729,15610740,831486,171002,11423,1708,28947,39115,244690,230822394,305694127
1740,209354,607550,15658609,576153,145701,12565,2198,10980,181692,203451,232186238,389627258
1741,244059,247694,16103125,776156,200553,11465,1518,22849,39988,248400,230994541,306762077
1742,234283,199831,16056394,740344,174166,11116,3167,10880,17475,235539,231778953,314920869
1743,224247,418548,15608090,726456,149102,11763,5747,9576,53043,234656,231786391,346631069
1744,172012,1015134,16584069,781452,89252,19896,2199,40226,188902,172272,229391205,411976154
1745,194518,361237,20647028,373708,117056,6758,1687,42816,90407,193520,231844450,373948259
1746,238505,292053,15996427,726282,166942,11840,2151,14613,63054,245879,231327722,317666313
1747,230124,390661,15612901,660714,169912,12022,2599,19121,85540,224373,231643334,365577360
1748,234260,278233,15916932,801946,184169,10287,3789,10952,65824,224861,230948033,302292800
1749,168790,708725,20645816,417414,112920,11489,1640,26720,197262,181601,231524224,431788175
1750,244831,224659,15967423,844851,168276,10795,1208,16125,28618,239563,231539796,318012402
1751,240514,208923,16040109,752752,217828,11491,2490,12339,40627,240348,231551347,301922329
1752,234544,438006,15682661,781976,153012,12066,1812,49002,38178,247393,230386259,302642417
1753,239803,236912,15929168,732310,184309,10905,1794,13132,43144,247031,231607791,310283305
1754,242005,119081,16252020,825544,211868,10499,2120,8154,16123,249348,231159629,288245575
1755,233044,216569,16176859,751608,163254,11034,3079,14269,26869,232677,231932084,302313810
1756,219261,452058,15640579,730194,155180,12761,2456,11350,150763,209007,232077195,372473239
1757,213629,385489,17806823,624297,154379,9975,2542,9883,105606,210069,231540031,365882721
1758,238162,322735,15850260,681614,154999,10937,1022,20444,76755,233836,231189439,328992896
1759,220850,449342,15141282,725779,153209,14061,451,40544,42068,220336,230685177,350826669
1760,237198,321852,15925483,746521,184335,13587,867,26225,53439,240141,231037356,312717050
1761,234164,284188,15720464,795637,158008,12025,1993,10947,15907,239864,232172556,341519348
1762,210990,562976,16058473,609463,152997,12668,1200,20632,124980,211617,231379528,385025065
1763,238059,284250,15523251,648159,172362,10460,2943,16825,40537,234378,231438371,311937783
1764,237817,312289,15522733,710166,145501,10766,2813,12680,48745,226548,232094850,332676850
1765,235985,273046,15686469,808982,154662,12489,1879,32048,7493,238714,231052071,295494658
1766,231371,211585,16331334,834045,184305,12125,4181,9736,61908,223082,231233488,296847362
1767,203455,451455,18091564,536595,159509,11937,2422,13252,117509,198229,231680679,381991424
1768,231997,113584,16623366,839528,202492,10862,2187,9369,18789,244799,230885007,285987537
1769,221058,516811,15316928,752984,138533,12518,2411,18922,62114,231795,231129475,362738668
1770,237264,350023,16429313,719309,169575,10902,2163,19635,65089,245054,231648880,321601637
1771,230347,324186,15742002,766317,155989,12837,1751,14660,34766,233864,231487103,327230527
1772,250152,150665,16218939,825934,182810,10945,3569,20952,11976,245650,230694403,277342435
1773,233606,310991,15723531,759328,171885,10960,2904,9334,46943,235836,232238883,321277125
1774,233113,412334,15904789,729957,163288,12710,1750,17487,36300,247034,231807877,336708594
1775,208957,706042,15027788,733527,118140,21246,353,28978,46928,215161,230240767,376607466
1776,114999,836590,23280404,285771,49682,14163,307,15604,160107,117680,232262364,490651967
1777,215020,507190,17636781,413083,138958,10707,1094,22470,126472,217420,231815569,368608508
1778,230708,262725,16281824,619768,202267,12945,2156,29550,32328,228518,230701320,311779653
1779,235046,226231,16136969,865283,185088,11057,2145,14227,45583,235139,230977020,304819686
1780,219573,608575,15651798,752667,103888,14939,493,16117,32702,238898,231650369,374583046
1781,224823,481762,15937188,622398,147357,9540,2281,31321,57282,239415,230238827,318176653
1782,242611,186334,16499134,866286,181992,12357,363,19846,45566,246030,231810432,311100114
1783,238647,231930,15836040,806754,151135,10956,2611,18326,34224,245060,231237167,299210892
1784,227410,346342,15770449,712273,170222,12281,4347,8101,36954,220717,232202602,316722716
1785,228212,236977,16223770,693072,192224,12023,2396,14422,47096,231683,231065734,305958773
1786,227167,279554,16488322,742091,191874,11002,1549,11732,97865,227285,232082047,321521272
1787,243986,278837,16093445,650802,199835,12360,1852,20311,68553,234903,231844924,321058655
1788,235915,194316,16427431,748421,189262,10472,2920,11700,12966,244963,231201909,301451276
1789,232102,296043,15822399,769580,157944,11595,2224,14551,56620,236825,232242078,322721282
1790,235062,360365,15981440,823084,162955,12363,1130,28199,17242,241164,231220669,290914863
1791,241509,233274,15611126,792206,185477,10833,2325,17504,37213,235757,230523589,307107655
1792,233581,327069,15688929,661141,161383,15029,1123,27383,18914,232972,230523441,311510287
1793,238698,265591,15900513,826315,179553,11038,2057,20313,78538,238357,231893820,319269750
1794,213402,572445,15954521,805739,116909,12998,2125,10479,108695,219535,231076603,374909025
1795,229985,407379,15601002,581228,160363,9861,3705,15120,113274,222291,231181675,340479960
1796,241002,256476,15986988,806066,189672,11406,3274,9071,50077,228280,231305311,303253979
1797,201250,668958,16689278,689960,176575,16098,1847,16376,193337,194213,231896881,399943037
1798,185141,656090,19117712,433029,96009,9618,1317,42023,48359,218639,231822756,383269207
1799,237348,581078,15902416,677264,130887,11515,3204,15589,132998,246598,231746521,373812956
1800,255904,211625,15990831,721302,150286,9982,2894,14968,25886,260448,232052162,302779658
1801,240312,224133,16092531,765900,162093,10863,3617,8702,15264,245665,231124849,307536016
1802,242546,284311,15805711,818645,139032,10865,2039,16247,23253,254209,231516136,318921365
1803,230629,394917,15814704,670260,146377,11159,4168,9355,89794,223924,231327891,350414711
1804,240046,291760,15904146,761830,181860,11107,3813,13750,47160,243357,232207679,310888070
1805,230135,482455,16111314,691634,136364,12134,1330,15890,76317,246789,231105218,336534248
1806,243644,207747,16352500,857183,160575,10251,2586,24250,20739,247435,231153901,289566910
1807,230933,455453,15636589,655736,145712,10815,2806,10197,129216,218136,231785321,349351488
1808,252873,270014,15780071,898154,151430,11128,834,32721,27375,257514,231175733,299580071
1809,220522,553614,15485657,681606,180949,11669,2138,11224,180486,198699,231109656,384404067
1810,238124,368071,15528014,708678,140374,11061,2561,12656,63346,236838,232249611,326472776
1811,240626,356314,15537839,709777,167273,11793,2673,12918,85979,241767,230382791,333408999
1812,220173,483248,15752964,675742,121573,11501,3406,7280,22855,229292,231579798,340711703
1813,238709,275861,16417921,769485,198717,13033,2732,19974,58326,238456,231612664,305688666
1814,226948,396195,15155163,732976,156389,11609,2368,16302,45674,227621,231797737,358109563
1815,235724,227923,16052727,871815,174516,12605,2751,10016,20802,239749,231727971,304364237
1816,241429,214797,15901142,699716,189314,10768,2582,14021,31007,247378,230954713,298408289
1817,239728,150978,16298901,790707,192241,11170,1488,7662,19254,238445,231641075,306954735
1818,242629,321229,15396730,799802,159495,13129,1623,24260,29335,238488,230729892,324156904
1819,226190,373985,16086720,737284,168633,12364,1576,14918,83459,230277,232251550,344425126
1820,241426,226644,16183234,806247,151137,11171,3175,14539,13060,241133,231745426,296099684
1821,241733,277210,16046825,819612,157127,10234,4037,14969,17865,242789,231229553,289224931
1822,234474,413142,15471969,652606,162303,12556,2305,16259,91817,227401,231330291,329895179
1823,236897,346025,16067927,689036,175691,13559,2262,11427,90186,222437,231296284,345596658
1824,214296,530169,15893291,655783,127570,14552,1330,32030,65955,207241,231192051,350123722
1825,240551,273341,15995837,731450,176201,13097,869,28556,61105,248543,231657879,322525974
1826,239960,401083,15440675,785949,151504,10357,2853,11069,126720,235317,231675310,331630166
1827,249596,146274,16454742,788555,186102,11823,3322,9164,29345,258069,231568513,293337028
1828,252373,365931,15750909,792383,181652,11242,2590,29051,28009,271421,230245513,325309884
1829,278536,123011,16510784,862274,290090,12661,3464,8033,6805,273228,231583102,279421866
1830,290236,249454,15797893,804088,225282,11819,2731,16109,25036,294677,231412192,273863719
1831,280700,210720,16390311,796818,235901,12341,2780,10216,52262,271284,231509170,296907320
1832,253199,430130,15213762,691942,155908,11666,2293,20568,65663,267467,231019223,335805958
1833,283255,282470,15767407,697853,204789,11430,3134,15083,24091,288834,231043628,301580614
1834,257545,374584,15844131,876334,222712,11765,2859,14724,111177,264838,231058918,339710207
1835,199753,562739,16900311,520767,205109,11924,3337,12972,243806,158836,231460211,425876162
1836,227071,462781,15444588,619176,209270,13470,1838,17990,93076,229176,231244545,352443691
1837,246719,142285,16303203,815285,225323,11334,2245,10387,16386,247976,232207393,291585169
1838,216534,493500,16181004,585534,185662,12697,2216,16655,69970,228341,231346849,341777378
1839,232603,260557,15767061,810476,208665,12129,3229,11313,52020,221633,231819324,312628010
1840,239237,261564,16393134,758076,263290,14788,1404,26884,62071,243415,231065134,309982743
1841,241461,248293,15611319,856701,223517,11957,3914,12646,59092,247608,231553733,301649821
1842,238055,174704,16582037,826312,256133,12383,2189,8352,32387,241392,231627356,294813916
1843,238284,286398,15756979,769082,204731,11109,2610,17654,31912,239497,231495829,312839968
1844,233028,208794,16411986,817877,240464,11810,902,24991,38136,235132,231226119,286529950
1845,228165,362692,15562112,810364,221741,13748,4773,7238,37419,236876,231711382,307952132
1846,224261,540485,15736812,614359,233557,12977,2534,21323,150244,217127,231441728,366751213
1847,236554,259117,16089211,669108,253455,11918,2905,11731,68070,232221,231938632,319544852
1848,174425,852844,19062440,480842,179453,12355,2289,20031,258844,176298,231795994,460274733
1849,264752,355431,15350234,690024,211812,11384,3240,3580,85517,231964,231097362,317052289
1850,225932,310523,15820131,729030,211887,12442,4503,9574,25695,223565,231541749,320300427
1851,229853,373781,15732401,704730,212099,13105,1743,19864,104193,223396,231211171,303410042
1852,237522,278074,15804972,735187,228422,11021,2129,13638,59059,245124,231428390,320547112
1853,235809,202139,16120780,792964,224466,11780,4091,13418,26149,223546,231772815,279450105
1854,241305,277977,15938028,780483,262702,12850,3469,7292,51342,242685,231962145,299307144
1855,232308,316435,15845369,738790,228641,15213,1050,28698,55401,235787,230780397,324542925
1856,237139,224829,16187155,799996,249082,12391,1471,12115,33196,246440,232242206,295354104
1857,241425,137407,16657542,801228,299819,12844,4098,7301,27341,243038,232238780,291536458
1858,235440,187925,16075305,868019,202753,11431,2320,17489,16701,239653,232219000,286943872
1859,237615,346871,15467476,769234,216756,12836,2122,20529,76918,238381,231172105,318365764
1860,229991,415638,15809877,658224,228588,14829,1067,16922,115178,221694,231204463,344266732
1861,220301,359423,16266479,694317,243675,12972,2718,17771,43779,217940,231674831,320434525
1862,233284,297165,16474378,870822,237578,11135,2243,21772,14592,233353,231131777,268788717
1863,236050,257971,16082790,835242,263657,12475,2467,21724,84507,230348,231539766,304599400
1864,225005,390472,15900993,861542,212587,12623,4398,8085,107274,216420,231555514,330264899
1865,244921,346702,15618373,624489,250824,12087,1985,15580,82825,233453,231762315,327239089
1866,240866,200537,16063033,847618,241918,11926,4261,6768,30845,241576,231962058,286499826
1867,237465,103553,16507984,806689,260446,11426,2954,6109,9970,231140,232191420,293924834
1868,217484,498999,15506500,597600,178465,13367,915,18015,75907,219537,231118599,365074338
1869,223042,461779,15779605,691570,189295,11576,2164,13991,102315,229486,231796205,377092671
1870,215860,597405,15356445,651059,159924,10758,3200,25876,138714,211118,231614638,382425422
1871,236624,267667,16062670,757845,250061,12529,2560,9903,69244,229903,231743379,336339806
1872,236729,425401,15568991,721694,238109,12273,2746,14741,128844,232332,231422870,351200444
1873,237797,307267,15350440,764477,185127,10822,1517,16743,49342,248197,231759793,323987888
1874,225665,517405,15478232,739593,199228,14451,898,39114,11163,228904,231040409,334293487
1875,238358,395335,15572903,754356,216452,11543,2933,12784,124493,231114,230912124,330043070
1876,232358,399778,15464281,853096,212714,13547,1597,24621,76445,229284,230982334,347212131
1877,230473,407166,15989425,538738,225748,14909,554,25514,106594,220346,230538223,349672118
1878,240219,176599,16178124,822936,225020,12363,2075,14267,18884,246266,231256842,276333686
1879,230687,310557,15952089,722517,254965,13020,2552,9061,70122,238920,230992368,310085701
1880,216585,481558,15552402,646247,209009,11697,3317,10601,85406,223780,231946526,359723845
1881,231545,514280,15072563,814468,158198,13616,317,37820,109697,218832,231134208,347098783
1882,180150,680174,19610043,505149,151765,17677,278,25498,114043,177255,231723544,399494388
1883,237152,267585,16102182,618233,222315,10619,2263,15573,48088,241807,230720406,295572299
1884,226785,393639,15832026,744603,249478,12808,5105,19237,61690,238907,231559161,307102866
1885,225312,294842,15761081,829699,221412,11908,1687,16785,65620,226399,231152843,319239294
1886,229476,450776,15147929,640815,203974,15248,690,37009,56931,239099,229639563,348660776
1887,236878,438530,15182809,698237,186236,13777,1459,29734,48738,238421,231223884,321670649
1888,213846,517434,16571391,592606,242423,13070,3197,12415,224644,178474,231393744,398710829
1889,242716,327101,16031051,653350,274871,12974,1565,16423,88229,239043,231452737,324392533
1890,246683,168406,15985480,814992,225952,12768,2457,8969,19658,241404,232172380,300674333
1891,229712,329629,16036955,766682,203108,11468,3199,11216,44690,237811,231342857,338879203
1892,226076,384564,15712567,644825,210911,12571,2256,8950,30310,240914,231363566,311732099
1893,230625,383046,15237048,739574,196685,10983,4375,9657,119091,211360,231238674,336772212
1894,243248,151622,16464308,730292,292742,11755,3087,8906,22394,243417,231714070,286958339
1895,231990,290440,15989990,801896,246904,12875,3229,6238,21649,242006,231604677,334145791
1896,243510,200012,16200248,825640,252274,11653,4042,12117,16201,249724,231203921,283609148
1897,238389,289812,15928471,708962,238355,12274,1111,18567,76313,236957,232185077,323050711
1898,218513,496273,15362706,624078,231649,12214,2083,10590,164069,204561,231692585,358681314
1899,241144,218070,16262919,783741,274925,12912,2908,12487,28120,236202,231267534,287161891
1900,238229,287870,15745798,777185,229736,11892,1512,11501,63629,228504,231495432,313706665
1901,231206,390582,15539253,642190,217047,12095,3388,8967,41872,240022,231929806,321516302
1902,233891,225217,15895894,745775,246799,11824,3225,4573,9548,235830,231768060,295269967
1903,258814,201684,16089620,768907,245786,11651,3218,13929,19567,242630,231488878,291836178
1904,242507,185121,16311393,802848,280637,12543,3033,22657,37320,241617,230896138,282303453
1905,227178,299551,15693075,723129,247566,13668,2948,12893,37290,234970,231806730,315096008
1906,220940,441313,15493811,639230,237875,13178,1945,21371,116920,218003,230762643,360722744
1907,233763,381696,15453800,664677,220745,12110,2548,11015,94850,226641,231132380,323842983
1908,253019,242619,16053393,833851,261138,12581,1607,19268,38493,262617,231366132,294635244
1909,221178,464218,15251950,732275,198548,12907,3169,6869,134142,213406,231869570,357336461
1910,245134,351303,15677778,686364,212459,12192,1313,14512,58368,242540,231480535,306350108
1911,222404,522541,15715833,682962,223781,13684,2632,14801,181123,201461,231799834,366907395
1912,226545,485515,15350670,686921,173755,9827,2963,22323,95970,224189,230797112,352471084
1913,250966,168164,16141873,797499,245227,12238,1899,16953,19297,246977,231676323,300024524
1914,236893,397620,15322984,808161,202708,12499,3058,18909,96081,241855,231338050,325906532
1915,232844,329348,15817258,658390,259903,12020,2237,16055,87663,229264,231470517,333078362
1916,230708,440148,15374010,622432,206930,11688,1409,23810,100503,219528,231551122,358102810
1917,229057,441759,15189392,766821,182287,11794,1732,27592,91250,231477,230970442,343225463
1918,222325,566607,16817259,717148,193736,13997,428,16881,42531,236817,231609981,343934497
1919,244719,413362,15172117,797297,198065,11303,2841,33561,62749,241939,230245484,304458805
1920,229396,184858,16316338,827636,284385,12708,4412,8057,14486,228894,231818154,285284011
1921,220153,452867,16497931,692123,194520,10839,1702,13844,173689,203282,232168535,381236697
1922,221655,442039,15556907,795067,232168,13598,3790,11338,55232,230102,231903988,332189211
1923,238234,309017,16064878,669735,236199,13785,1912,14489,63123,240470,231820564,315383411
1924,227887,254182,16380421,807589,299857,13482,2263,13983,44809,224753,231301010,286960419
1925,238980,318246,15887140,730451,258666,13026,2857,13114,85259,232024,231143082,317899526
1926,202189,441134,18320628,674175,224808,13922,1155,11967,126701,199971,231840662,368776776
1927,235061,321771,15861094,657787,239946,11527,2224,26477,65376,237643,230811013,330600807
1928,223446,413781,16129896,680623,202646,12254,3669,19027,60874,237337,230979584,329500213
1929,241986,254312,15765622,846438,214347,11742,1619,20933,47762,245002,231536950,319962980
1930,218672,493736,15738932,639246,195205,10700,2443,15977,117834,221578,231246996,382747104
1931,220088,468503,16760531,715763,164942,16274,1184,26058,17183,226764,230990161,353822197
1932,237720,202082,16193289,762924,279331,12542,3611,12637,30222,240479,231393150,274235495
1933,240348,293714,15700473,789169,252509,11802,3501,9174,63553,238866,231931983,313424942
1934,236564,315916,15474084,766861,241545,12310,4279,16371,28743,242679,230808253,323697307
1935,200296,553650,16939012,561065,161979,11666,1677,10592,133562,189379,232004165,393593105
1936,217990,551431,15666045,618975,186410,11845,2715,8497,109828,227532,231771034,380879572
1937,213489,577272,16787815,615492,173375,16274,331,31936,23147,225355,231157366,346382311
1938,191909,623219,16274360,711677,192096,13899,1889,13671,155870,181588,231678664,412988977
1939,241794,310397,16018057,578058,230459,11328,2705,21852,32601,240826,230644057,306517456
1940,245827,184477,15967087,884893,236693,11574,2770,12732,25296,249688,231614453,301366148
1941,244350,235923,16157288,710556,233998,13146,2163,20097,60177,237871,231329570,309829527
1942,240397,255385,15927708,797361,216469,13089,1017,22232,59912,247610,230936301,305331425
1943,226835,432462,15738063,699747,203627,11818,2257,19709,155186,213792,231736769,368851242
1944,239204,307311,15904736,801042,237477,12228,2875,19624,42692,244964,231882566,307073311
1945,220089,600718,15532935,626124,208993,13202,2023,19297,118806,233961,231753073,365562337
1946,194046,557321,18094355,397031,158420,11354,239,15276,235308,175733,231532406,415720253
1947,236614,198142,16488294,832032,267511,13672,2626,19599,37045,233571,231460470,289588928
1948,214449,614686,15455738,601073,183030,12843,3068,17254,104004,222578,231802562,336984583
1949,250934,273028,16024286,824947,271314,12917,1819,14576,52765,245570,231424431,302215090
1950,233037,407854,15476638,744047,192882,14011,1542,32552,67957,229171,230466146,350367583
1951,209346,687724,15564978,823294,151092,13799,1948,22721,142114,206313,231300027,373316166
1952,228842,531450,16497174,584430,147509,9257,1489,37132,77483,238987,230488879,318636729
1953,237274,279360,15801679,733813,233800,11801,3468,14031,55181,229627,231263126,313413959
1954,238057,355101,15633428,640206,242310,13161,2820,15352,86782,231036,231082007,334998657
