#,started on Fri,01-10-2013 03:16,,
,,,,
#,time,counts unit,events,
,235.5717142,"23,18,63,813",cycles,-52.18%
,235.5717142,"56,54,41,795",instructions              #    2.44  insn per cycle,-57.51%
,235.646866,"9,28,565",branch-misses,-64.91%
,235.646866,"2,75,510",cache-misses,-75.55%
,235.646866,"1,25,98,300",L1-dcache-load-misses,-80.87%
,235.646866,"9,98,077",L1-icache-load-misses,-84.03%
,235.646866,"40,571",dTLB-load-misses,-84.03%
,235.646866,"11,494",dTLB-store-misses,-83.00%
,235.646866,"24,630",iTLB-load-misses,-24.46%
,235.646866,"7,496",LLC-load-misses,-21.29%
,235.646866,"50,369",LLC-store-misses,-22.32%
,235.646866,"8,21,580",branch-load-misses,-32.96%
,235.646866,"23,19,89,567",cycles,-43.60%
,235.646866,"55,75,08,109",instructions              #    2.40  insn per cycle,-54.25%
,235.7220285,"11,08,496",branch-misses,-71.23%
,235.7220285,"2,58,183",cache-misses,-76.56%
,235.7220285,"1,23,94,300",L1-dcache-load-misses,-71.23%
,235.7220285,"9,79,086",L1-icache-load-misses,-68.08%
,235.7220285,"40,339",dTLB-load-misses,-68.07%
,235.7220285,"11,777",dTLB-store-misses,-68.07%
,235.7220285,"26,814",iTLB-load-misses,-39.40%
,235.7220285,"6,641",LLC-load-misses,-42.57%
,235.7220285,"35,692",LLC-store-misses,-42.58%
,235.7220285,"10,71,685",branch-load-misses,-53.22%
,235.7220285,"23,20,05,388",cycles,-60.60%
,235.7220285,"55,12,03,014",instructions              #    2.38  insn per cycle,-65.93%
,235.797198,"8,08,755",branch-misses,-57.42%
,235.797198,"2,69,377",cache-misses,-68.07%
,235.797198,"1,28,90,576",L1-dcache-load-misses,-72.45%
,235.797198,"9,85,007",L1-icache-load-misses,-77.78%
,235.797198,"41,703",dTLB-load-misses,-83.10%
,235.797198,"12,016",dTLB-store-misses,-84.04%
,235.797198,"25,771",iTLB-load-misses,-32.87%
,235.797198,"6,841",LLC-load-misses,-27.55%
,235.797198,"33,888",LLC-store-misses,-22.23%
,235.797198,"7,92,577",branch-load-misses,-27.55%
,235.797198,"23,20,31,853",cycles,-36.14%
,235.797198,"57,22,06,363",instructions              #    2.47  insn per cycle,-46.78%
,235.8723943,"10,29,976",branch-misses,-78.72%
,235.8723943,"2,62,204",cache-misses,-84.04%
,235.8723943,"1,26,53,508",L1-dcache-load-misses,-79.66%
,235.8723943,"9,85,835",L1-icache-load-misses,-74.34%
,235.8723943,"41,099",dTLB-load-misses,-69.02%
,235.8723943,"12,126",dTLB-store-misses,-68.09%
,235.8723943,"29,009",iTLB-load-misses,-30.98%
,235.8723943,"6,797",LLC-load-misses,-36.29%
,235.8723943,"36,561",LLC-store-misses,-41.61%
,235.8723943,"10,32,864",branch-load-misses,-52.24%
,235.8723943,"23,21,72,332",cycles,-62.88%
,235.8723943,"55,65,34,425",instructions              #    2.40  insn per cycle,-73.40%
,235.9475989,"8,12,649",branch-misses,-57.45%
,235.9475989,"2,71,065",cache-misses,-68.09%
,235.9475989,"1,29,29,180",L1-dcache-load-misses,-68.09%
,235.9475989,"10,07,100",L1-icache-load-misses,-69.27%
,235.9475989,"42,238",dTLB-load-misses,-74.59%
,235.9475989,"12,397",dTLB-store-misses,-79.91%
,235.9475989,"23,326",iTLB-load-misses,-41.37%
,235.9475989,"7,255",LLC-load-misses,-36.05%
,235.9475989,"35,255",LLC-store-misses,-30.74%
,235.9475989,"8,25,341",branch-load-misses,-36.06%
,235.9475989,"23,21,58,894",cycles,-41.38%
,235.9475989,"56,89,70,900",instructions              #    2.45  insn per cycle,-46.81%
,236.022826,"7,83,353",branch-misses,-75.64%
,236.022826,"2,66,019",cache-misses,-84.06%
,236.022826,"1,28,94,894",L1-dcache-load-misses,-84.06%
,236.022826,"10,01,174",L1-icache-load-misses,-82.87%
,236.022826,"41,584",dTLB-load-misses,-77.54%
,236.022826,"12,064",dTLB-store-misses,-72.23%
,236.022826,"22,349",iTLB-load-misses,-22.44%
,236.022826,"6,755",LLC-load-misses,-27.76%
,236.022826,"40,555",LLC-store-misses,-33.09%
,236.022826,"7,90,153",branch-load-misses,-43.72%
,236.022826,"23,21,87,311",cycles,-54.36%
,236.022826,"56,86,61,018",instructions              #    2.45  insn per cycle,-64.99%
,236.0980287,"8,08,775",branch-misses,-60.55%
,236.0980287,"2,71,329",cache-misses,-68.09%
,236.0980287,"1,29,34,480",L1-dcache-load-misses,-68.09%
,236.0980287,"9,93,688",L1-icache-load-misses,-68.09%
,236.0980287,"41,890",dTLB-load-misses,-68.08%
,236.0980287,"12,446",dTLB-store-misses,-71.36%
,236.0980287,"27,146",iTLB-load-misses,-42.55%
,236.0980287,"7,119",LLC-load-misses,-42.55%
,236.0980287,"40,116",LLC-store-misses,-39.29%
,236.0980287,"7,72,926",branch-load-misses,-44.61%
,236.0980287,"23,21,33,040",cycles,-49.93%
,236.0980287,"56,91,91,816",instructions              #    2.45  insn per cycle,-55.25%
,236.1732295,"7,74,725",branch-misses,-67.09%
,236.1732295,"2,93,395",cache-misses,-77.74%
,236.1732295,"1,28,66,439",L1-dcache-load-misses,-83.06%
,236.1732295,"10,17,535",L1-icache-load-misses,-84.03%
,236.1732295,"42,886",dTLB-load-misses,-84.03%
,236.1732295,"12,392",dTLB-store-misses,-80.76%
,236.1732295,"22,018",iTLB-load-misses,-22.27%
,236.1732295,"6,477",LLC-load-misses,-21.29%
,236.1732295,"51,545",LLC-store-misses,-24.56%
,236.1732295,"7,80,660",branch-load-misses,-35.19%
,236.1732295,"23,14,62,590",cycles,-45.83%
,236.1732295,"56,51,52,116",instructions              #    2.44  insn per cycle,-56.44%
,236.2484153,"7,71,874",branch-misses,-69.05%
,236.2484153,"2,77,529",cache-misses,-74.37%
,236.2484153,"1,30,13,698",L1-dcache-load-misses,-69.05%
,236.2484153,"10,14,939",L1-icache-load-misses,-68.08%
,236.2484153,"42,071",dTLB-load-misses,-68.08%
,236.2484153,"12,053",dTLB-store-misses,-68.09%
,236.2484153,"29,057",iTLB-load-misses,-41.58%
,236.2484153,"7,175",LLC-load-misses,-42.56%
,236.2484153,"42,509",LLC-store-misses,-42.55%
,236.2484153,"7,71,333",branch-load-misses,-53.11%
,236.2484153,"23,20,98,186",cycles,-58.43%
,236.2484153,"56,97,68,722",instructions              #    2.45  insn per cycle,-63.75%
,236.3236239,"7,52,854",branch-misses,-58.61%
,236.3236239,"2,80,574",cache-misses,-69.24%
,236.3236239,"1,30,67,597",L1-dcache-load-misses,-74.56%
,236.3236239,"10,05,094",L1-icache-load-misses,-79.88%
,236.3236239,"41,991",dTLB-load-misses,-84.04%
,236.3236239,"11,759",dTLB-store-misses,-84.04%
,236.3236239,"28,991",iTLB-load-misses,-30.76%
,236.3236239,"6,897",LLC-load-misses,-25.45%
,236.3236239,"39,029",LLC-store-misses,-21.27%
,236.3236239,"7,16,996",branch-load-misses,-26.68%
,236.3236239,"23,21,67,738",cycles,-37.31%
,236.3236239,"57,14,10,959",instructions              #    2.46  insn per cycle,-47.95%
,236.398826,"7,75,687",branch-misses,-77.56%
,236.398826,"2,71,046",cache-misses,-82.88%
,236.398826,"1,30,34,313",L1-dcache-load-misses,-77.56%
,236.398826,"9,93,580",L1-icache-load-misses,-72.24%
,236.398826,"43,583",dTLB-load-misses,-68.08%
,236.398826,"11,900",dTLB-store-misses,-68.10%
,236.398826,"26,938",iTLB-load-misses,-33.07%
,236.398826,"7,098",LLC-load-misses,-38.39%
,236.398826,"37,684",LLC-store-misses,-42.54%
,236.398826,"7,96,054",branch-load-misses,-53.18%
,236.398826,"23,21,02,795",cycles,-63.82%
,236.398826,"57,05,71,667",instructions              #    2.46  insn per cycle,-72.25%
,236.4740352,"7,35,890",branch-misses,-57.45%
,236.4740352,"2,80,327",cache-misses,-68.09%
,236.4740352,"1,31,68,046",L1-dcache-load-misses,-68.09%
,236.4740352,"10,25,701",L1-icache-load-misses,-71.35%
,236.4740352,"43,551",dTLB-load-misses,-76.67%
,236.4740352,"12,043",dTLB-store-misses,-81.99%
,236.4740352,"21,932",iTLB-load-misses,-39.29%
,236.4740352,"7,179",LLC-load-misses,-33.97%
,236.4740352,"36,580",LLC-store-misses,-28.65%
,236.4740352,"7,63,127",branch-load-misses,-33.97%
,236.4740352,"23,21,65,524",cycles,-39.29%
,236.4740352,"57,33,05,443",instructions              #    2.47  insn per cycle,-46.81%
,236.5492423,"7,54,475",branch-misses,-77.74%
,236.5492423,"2,78,007",cache-misses,-84.04%
,236.5492423,"1,30,49,198",L1-dcache-load-misses,-84.04%
,236.5492423,"10,19,098",L1-icache-load-misses,-80.78%
,236.5492423,"42,069",dTLB-load-misses,-75.46%
,236.5492423,"11,608",dTLB-store-misses,-70.14%
,236.5492423,"26,329",iTLB-load-misses,-24.54%
,236.5492423,"6,789",LLC-load-misses,-29.85%
,236.5492423,"37,083",LLC-store-misses,-35.17%
,236.5492423,"7,77,120",branch-load-misses,-45.80%
,236.5492423,"23,21,85,976",cycles,-56.44%
,236.5492423,"56,83,36,173",instructions              #    2.45  insn per cycle,-67.08%
,236.62441,"7,90,586",branch-misses,-58.41%
,236.62441,"2,75,138",cache-misses,-68.07%
,236.62441,"1,30,34,750",L1-dcache-load-misses,-68.07%
,236.62441,"9,94,105",L1-icache-load-misses,-68.07%
,236.62441,"42,268",dTLB-load-misses,-68.18%
,236.62441,"12,152",dTLB-store-misses,-73.50%
,236.62441,"26,692",iTLB-load-misses,-42.57%
,236.62441,"7,217",LLC-load-misses,-42.47%
,236.62441,"35,779",LLC-store-misses,-37.15%
,236.62441,"8,01,679",branch-load-misses,-42.47%
,236.62441,"23,20,72,326",cycles,-47.79%
,236.62441,"56,75,95,245",instructions              #    2.45  insn per cycle,-53.11%
,236.6996147,"7,50,048",branch-misses,-69.26%
,236.6996147,"2,77,069",cache-misses,-79.90%
,236.6996147,"1,30,28,407",L1-dcache-load-misses,-84.04%
,236.6996147,"9,91,504",L1-icache-load-misses,-84.04%
,236.6996147,"42,453",dTLB-load-misses,-83.94%
,236.6996147,"11,948",dTLB-store-misses,-78.62%
,236.6996147,"23,772",iTLB-load-misses,-21.28%
,236.6996147,"6,488",LLC-load-misses,-21.38%
,236.6996147,"42,262",LLC-store-misses,-26.69%
,236.6996147,"7,45,126",branch-load-misses,-37.33%
,236.6996147,"23,21,76,031",cycles,-47.96%
,236.6996147,"56,67,94,047",instructions              #    2.44  insn per cycle,-58.60%
,236.7748111,"7,95,019",branch-misses,-66.90%
,236.7748111,"2,75,969",cache-misses,-72.23%
,236.7748111,"1,29,73,917",L1-dcache-load-misses,-68.11%
,236.7748111,"9,84,475",L1-icache-load-misses,-68.11%
,236.7748111,"42,450",dTLB-load-misses,-68.10%
,236.7748111,"11,970",dTLB-store-misses,-68.07%
,236.7748111,"23,322",iTLB-load-misses,-42.53%
,236.7748111,"7,719",LLC-load-misses,-42.53%
,236.7748111,"49,758",LLC-store-misses,-42.54%
,236.7748111,"7,84,982",branch-load-misses,-50.96%
,236.7748111,"23,19,79,700",cycles,-56.28%
,236.7748111,"56,79,97,850",instructions              #    2.45  insn per cycle,-61.60%
,236.8500084,"8,32,949",branch-misses,-60.75%
,236.8500084,"2,76,413",cache-misses,-71.39%
,236.8500084,"1,28,50,882",L1-dcache-load-misses,-76.71%
,236.8500084,"9,80,439",L1-icache-load-misses,-82.03%
,236.8500084,"41,676",dTLB-load-misses,-84.04%
,236.8500084,"12,248",dTLB-store-misses,-84.04%
,236.8500084,"21,993",iTLB-load-misses,-28.62%
,236.8500084,"6,626",LLC-load-misses,-23.30%
,236.8500084,"38,014",LLC-store-misses,-21.28%
,236.8500084,"8,41,247",branch-load-misses,-28.82%
,236.8500084,"23,21,11,351",cycles,-39.46%
,236.8500084,"57,03,10,807",instructions              #    2.46  insn per cycle,-50.10%
#,time,counts unit,events,
,236.9252171,"13,69,235",branch-misses,-75.41%
,236.9252171,"2,50,323",cache-misses,-80.73%
,236.9252171,"1,21,87,817",L1-dcache-load-misses,-75.41%
,236.9252171,"9,24,284",L1-icache-load-misses,-70.10%
,236.9252171,"38,164",dTLB-load-misses,-68.09%
,236.9252171,"12,168",dTLB-store-misses,-68.09%
,236.9252171,"31,142",iTLB-load-misses,-35.21%
,236.9252171,"6,770",LLC-load-misses,-40.53%
,236.9252171,"33,316",LLC-store-misses,-42.55%
,236.9252171,"13,70,490",branch-load-misses,-53.18%
,236.9252171,"23,21,80,002",cycles,-63.82%
,236.9252171,"53,68,53,665",instructions              #    2.31  insn per cycle,-70.11%
,237.0003828,"9,11,211",branch-misses,-57.43%
,237.0003828,"2,70,329",cache-misses,-68.07%
,237.0003828,"1,27,00,681",L1-dcache-load-misses,-68.21%
,237.0003828,"9,77,110",L1-icache-load-misses,-73.53%
,237.0003828,"40,412",dTLB-load-misses,-78.85%
,237.0003828,"11,744",dTLB-store-misses,-84.04%
,237.0003828,"24,780",iTLB-load-misses,-37.12%
,237.0003828,"6,236",LLC-load-misses,-31.80%
,237.0003828,"37,705",LLC-store-misses,-26.48%
,237.0003828,"8,32,581",branch-load-misses,-31.80%
,237.0003828,"23,20,91,348",cycles,-37.12%
,237.0003828,"56,37,83,467",instructions              #    2.43  insn per cycle,-46.79%
,237.0756173,"8,73,995",branch-misses,-78.73%
,237.0756173,"2,57,977",cache-misses,-84.05%
,237.0756173,"1,26,96,235",L1-dcache-load-misses,-83.91%
,237.0756173,"9,77,271",L1-icache-load-misses,-78.59%
,237.0756173,"40,196",dTLB-load-misses,-73.28%
,237.0756173,"12,699",dTLB-store-misses,-68.10%
,237.0756173,"28,447",iTLB-load-misses,-26.72%
,237.0756173,"7,186",LLC-load-misses,-32.03%
,237.0756173,"35,633",LLC-store-misses,-37.35%
,237.0756173,"8,94,105",branch-load-misses,-47.98%
,237.0756173,"23,22,45,128",cycles,-58.61%
,237.0756173,"56,72,12,182",instructions              #    2.44  insn per cycle,-69.24%
,237.1508424,"9,62,759",branch-misses,-57.46%
,237.1508424,"2,54,373",cache-misses,-68.09%
,237.1508424,"1,25,07,751",L1-dcache-load-misses,-68.09%
,237.1508424,"9,60,668",L1-icache-load-misses,-68.09%
,237.1508424,"40,207",dTLB-load-misses,-70.29%
,237.1508424,"12,475",dTLB-store-misses,-75.61%
,237.1508424,"24,029",iTLB-load-misses,-42.54%
,237.1508424,"6,326",LLC-load-misses,-40.35%
,237.1508424,"34,163",LLC-store-misses,-35.03%
,237.1508424,"9,67,425",branch-load-misses,-40.35%
,237.1508424,"23,22,09,365",cycles,-45.67%
,237.1508424,"56,45,56,470",instructions              #    2.43  insn per cycle,-50.99%
,237.2260504,"9,60,957",branch-misses,-71.34%
,237.2260504,"2,50,282",cache-misses,-81.98%
,237.2260504,"1,24,50,283",L1-dcache-load-misses,-84.04%
,237.2260504,"9,56,371",L1-icache-load-misses,-84.04%
,237.2260504,"39,176",dTLB-load-misses,-81.85%
,237.2260504,"12,173",dTLB-store-misses,-76.53%
,237.2260504,"23,559",iTLB-load-misses,-21.28%
,237.2260504,"7,193",LLC-load-misses,-23.47%
,237.2260504,"29,685",LLC-store-misses,-28.78%
,237.2260504,"9,72,972",branch-load-misses,-39.42%
,237.2260504,"23,21,61,105",cycles,-50.05%
,237.2260504,"56,39,48,091",instructions              #    2.43  insn per cycle,-60.69%
,237.3012473,"9,87,842",branch-misses,-64.82%
,237.3012473,"2,42,995",cache-misses,-70.15%
,237.3012473,"1,23,43,615",L1-dcache-load-misses,-68.08%
,237.3012473,"9,34,753",L1-icache-load-misses,-68.08%
,237.3012473,"39,629",dTLB-load-misses,-68.09%
,237.3012473,"13,065",dTLB-store-misses,-68.09%
,237.3012473,"24,788",iTLB-load-misses,-42.56%
,237.3012473,"5,987",LLC-load-misses,-42.55%
,237.3012473,"26,412",LLC-store-misses,-42.55%
,237.3012473,"10,11,633",branch-load-misses,-48.88%
,237.3012473,"23,21,27,267",cycles,-54.20%
,237.3012473,"56,31,03,517",instructions              #    2.43  insn per cycle,-59.52%
,237.376419,"1,70,131",branch-misses,-62.84%
,237.376419,"17,79,723",cache-misses,-73.49%
,237.376419,"1,10,94,344",L1-dcache-load-misses,-78.81%
,237.376419,"20,73,202",L1-icache-load-misses,-84.03%
,237.376419,"15,566",dTLB-load-misses,-84.03%
,237.376419,"31,729",dTLB-store-misses,-84.03%
,237.376419,"2,122",iTLB-load-misses,-26.52%
,237.376419,"65,427",LLC-load-misses,-21.30%
,237.376419,"15,233",LLC-store-misses,-21.30%
,237.376419,"2,24,673",branch-load-misses,-30.93%
,237.376419,"22,46,26,792",cycles,-41.57%
,237.376419,"55,48,67,977",instructions              #    2.47  insn per cycle,-52.18%
,237.4515837,"1,15,040",branch-misses,-73.28%
,237.4515837,"7,83,574",cache-misses,-78.61%
,237.4515837,"76,14,982",L1-dcache-load-misses,-73.29%
,237.4515837,"32,86,740",L1-icache-load-misses,-68.07%
,237.4515837,"13,540",dTLB-load-misses,-68.07%
,237.4515837,"5,451",dTLB-store-misses,-68.07%
,237.4515837,"3,542",iTLB-load-misses,-37.35%
,237.4515837,"65,277",LLC-load-misses,-42.58%
,237.4515837,"15,275",LLC-store-misses,-42.57%
,237.4515837,"1,18,708",branch-load-misses,-53.21%
,237.4515837,"22,45,62,687",cycles,-62.66%
,237.4515837,"59,48,18,333",instructions              #    2.65  insn per cycle,-67.98%
,237.5267536,"2,17,623",branch-misses,-57.43%
,237.5267536,"40,29,698",cache-misses,-68.07%
,237.5267536,"1,77,50,945",L1-dcache-load-misses,-70.38%
,237.5267536,"63,050",L1-icache-load-misses,-75.71%
,237.5267536,"22,654",dTLB-load-misses,-81.03%
,237.5267536,"1,33,158",dTLB-store-misses,-84.04%
,237.5267536,506,iTLB-load-misses,-34.94%
,237.5267536,"1,78,351",LLC-load-misses,-29.62%
,237.5267536,"24,42,901",LLC-store-misses,-24.30%
,237.5267536,"1,70,043",branch-load-misses,-29.62%
,237.5267536,"22,25,70,406",cycles,-36.14%
,237.5267536,"37,21,00,784",instructions              #    1.67  insn per cycle,-46.78%
,237.6019179,"4,97,792",branch-misses,-78.71%
,237.6019179,"22,88,954",cache-misses,-84.03%
,237.6019179,"2,14,79,208",L1-dcache-load-misses,-81.71%
,237.6019179,"33,652",L1-icache-load-misses,-76.39%
,237.6019179,"3,425",dTLB-load-misses,-71.08%
,237.6019179,"15,357",dTLB-store-misses,-68.07%
,237.6019179,366,iTLB-load-misses,-28.92%
,237.6019179,"1,58,617",LLC-load-misses,-34.24%
,237.6019179,"7,10,423",LLC-store-misses,-39.56%
,237.6019179,"3,76,428",branch-load-misses,-50.20%
,237.6019179,"22,36,79,550",cycles,-60.84%
,237.6019179,"62,27,43,412",instructions              #    2.78  insn per cycle,-71.48%
,237.6770802,"5,57,753",branch-misses,-57.43%
,237.6770802,"18,38,782",cache-misses,-68.07%
,237.6770802,"2,12,64,083",L1-dcache-load-misses,-68.08%
,237.6770802,"36,747",L1-icache-load-misses,-68.07%
,237.6770802,"4,475",dTLB-load-misses,-72.60%
,237.6770802,"12,827",dTLB-store-misses,-77.92%
,237.6770802,394,iTLB-load-misses,-42.56%
,237.6770802,"1,47,872",LLC-load-misses,-38.05%
,237.6770802,"3,89,934",LLC-store-misses,-32.73%
,237.6770802,"4,02,675",branch-load-misses,-38.05%
,237.6770802,"22,24,75,147",cycles,-43.38%
,237.6770802,"63,94,60,415",instructions              #    2.87  insn per cycle,-48.69%
,237.7522624,"6,29,404",branch-misses,-73.70%
,237.7522624,"20,21,279",cache-misses,-84.03%
,237.7522624,"2,30,74,700",L1-dcache-load-misses,-84.03%
,237.7522624,"37,307",L1-icache-load-misses,-84.03%
,237.7522624,"3,203",dTLB-load-misses,-79.51%
,237.7522624,"15,375",dTLB-store-misses,-74.21%
,237.7522624,526,iTLB-load-misses,-21.29%
,237.7522624,"89,982",LLC-load-misses,-25.81%
,237.7522624,"2,22,578",LLC-store-misses,-31.10%
,237.7522624,"5,54,819",branch-load-misses,-41.75%
,237.7522624,"22,36,16,656",cycles,-52.39%
,237.7522624,"67,39,23,421",instructions              #    3.01  insn per cycle,-63.04%
,237.8274123,"4,67,955",branch-misses,-62.41%
,237.8274123,"25,80,202",cache-misses,-68.06%
,237.8274123,"2,33,64,083",L1-dcache-load-misses,-68.06%
,237.8274123,"35,042",L1-icache-load-misses,-68.07%
,237.8274123,"6,159",dTLB-load-misses,-68.07%
,237.8274123,"21,732",dTLB-store-misses,-69.49%
,237.8274123,380,iTLB-load-misses,-42.58%
,237.8274123,"1,17,307",LLC-load-misses,-42.58%
,237.8274123,"4,52,981",LLC-store-misses,-41.16%
,237.8274123,"4,74,445",branch-load-misses,-46.47%
,237.8274123,"22,38,03,027",cycles,-51.79%
,237.8274123,"64,00,82,679",instructions              #    2.86  insn per cycle,-57.11%
,237.9025869,"7,70,848",branch-misses,-65.29%
,237.9025869,"27,87,929",cache-misses,-75.93%
,237.9025869,"1,88,48,416",L1-dcache-load-misses,-81.26%
,237.9025869,"24,741",L1-icache-load-misses,-84.03%
,237.9025869,"4,417",dTLB-load-misses,-84.04%
,237.9025869,"32,753",dTLB-store-misses,-82.63%
,237.9025869,369,iTLB-load-misses,-24.09%
,237.9025869,"1,42,048",LLC-load-misses,-21.28%
,237.9025869,"5,24,758",LLC-store-misses,-22.69%
,237.9025869,"5,90,888",branch-load-misses,-33.33%
,237.9025869,"22,13,54,497",cycles,-43.97%
,237.9025869,"62,49,76,867",instructions              #    2.82  insn per cycle,-54.61%
,237.9777524,"13,29,631",branch-misses,-70.84%
,237.9777524,"13,18,517",cache-misses,-76.17%
,237.9777524,"1,29,81,328",L1-dcache-load-misses,-70.87%
,237.9777524,"36,982",L1-icache-load-misses,-68.08%
,237.9777524,"1,693",dTLB-load-misses,-68.09%
,237.9777524,"8,524",dTLB-store-misses,-68.07%
,237.9777524,540,iTLB-load-misses,-39.75%
,237.9777524,"98,117",LLC-load-misses,-42.57%
,237.9777524,"4,67,638",LLC-store-misses,-42.56%
,237.9777524,"12,86,356",branch-load-misses,-53.20%
,237.9777524,"22,89,18,857",cycles,-60.22%
,237.9777524,"56,84,88,378",instructions              #    2.48  insn per cycle,-65.55%
,238.052918,"16,04,398",branch-misses,-57.42%
,238.052918,"2,93,586",cache-misses,-68.07%
,238.052918,"1,28,33,314",L1-dcache-load-misses,-72.83%
,238.052918,"32,541",L1-icache-load-misses,-78.15%
,238.052918,"1,359",dTLB-load-misses,-83.47%
,238.052918,"2,727",dTLB-store-misses,-84.03%
,238.052918,119,iTLB-load-misses,-32.50%
,238.052918,"10,265",LLC-load-misses,-27.18%
,238.052918,"16,559",LLC-store-misses,-21.86%
,238.052918,"16,12,824",branch-load-misses,-27.19%
,238.052918,"23,20,65,785",cycles,-36.14%
,238.052918,"57,33,54,532",instructions              #    2.47  insn per cycle,-46.78%
,238.1280724,"6,19,736",branch-misses,-78.70%
,238.1280724,"33,97,098",cache-misses,-84.03%
,238.1280724,"89,41,437",L1-dcache-load-misses,-79.27%
,238.1280724,"31,916",L1-icache-load-misses,-73.97%
,238.1280724,"76,760",dTLB-load-misses,-68.64%
,238.1280724,"52,300",dTLB-store-misses,-68.08%
,238.1280724,819,iTLB-load-misses,-31.35%
,238.1280724,"1,69,571",LLC-load-misses,-36.67%
,238.1280724,"2,94,537",LLC-store-misses,-41.99%
,238.1280724,"6,83,706",branch-load-misses,-52.64%
,238.1280724,"21,78,51,286",cycles,-63.28%
,238.1280724,"55,00,35,032",instructions              #    2.52  insn per cycle,-73.38%
,238.203232,"9,04,269",branch-misses,-57.42%
,238.203232,"15,70,723",cache-misses,-68.06%
,238.203232,"32,88,227",L1-dcache-load-misses,-68.06%
,238.203232,"9,286",L1-icache-load-misses,-69.74%
,238.203232,"1,35,721",dTLB-load-misses,-75.06%
,238.203232,"9,223",dTLB-store-misses,-80.39%
,238.203232,"1,236",iTLB-load-misses,-40.92%
,238.203232,"42,753",LLC-load-misses,-35.59%
,238.203232,"1,21,591",LLC-store-misses,-30.26%
,238.203232,"8,74,620",branch-load-misses,-35.59%
,238.203232,"22,58,78,432",cycles,-40.91%
,238.203232,"63,29,84,031",instructions              #    2.80  insn per cycle,-46.77%
,238.27838,"5,44,840",branch-misses,-76.20%
,238.27838,"3,78,518",cache-misses,-84.03%
,238.27838,"47,62,225",L1-dcache-load-misses,-84.03%
,238.27838,"17,76,187",L1-icache-load-misses,-82.35%
,238.27838,"3,868",dTLB-load-misses,-77.03%
,238.27838,"3,473",dTLB-store-misses,-71.71%
,238.27838,"15,436",iTLB-load-misses,-22.97%
,238.27838,"8,094",LLC-load-misses,-28.29%
,238.27838,"38,174",LLC-store-misses,-33.61%
,238.27838,"5,56,724",branch-load-misses,-44.25%
,238.27838,"23,18,79,979",cycles,-54.90%
,238.27838,"48,40,79,477",instructions              #    2.09  insn per cycle,-65.53%
,238.353551,"6,07,573",branch-misses,-59.93%
,238.353551,"3,78,017",cache-misses,-68.07%
,238.353551,"47,03,444",L1-dcache-load-misses,-68.07%
,238.353551,"17,58,244",L1-icache-load-misses,-68.07%
,238.353551,"2,736",dTLB-load-misses,-68.08%
,238.353551,"3,258",dTLB-store-misses,-71.98%
,238.353551,"16,835",iTLB-load-misses,-42.57%
,238.353551,"8,332",LLC-load-misses,-42.57%
,238.353551,"38,931",LLC-store-misses,-38.67%
,238.353551,"6,06,966",branch-load-misses,-43.99%
,238.353551,"23,20,87,232",cycles,-49.31%
,238.353551,"48,02,86,012",instructions              #    2.07  insn per cycle,-54.64%
,238.4287263,"6,02,648",branch-misses,-67.77%
,238.4287263,"3,69,207",cache-misses,-78.41%
,238.4287263,"47,07,561",L1-dcache-load-misses,-83.73%
,238.4287263,"17,38,552",L1-icache-load-misses,-84.03%
,238.4287263,"2,715",dTLB-load-misses,-84.03%
,238.4287263,"3,227",dTLB-store-misses,-80.15%
,238.4287263,"12,879",iTLB-load-misses,-21.60%
,238.4287263,"8,257",LLC-load-misses,-21.29%
,238.4287263,"37,851",LLC-store-misses,-25.17%
,238.4287263,"5,95,874",branch-load-misses,-35.82%
,238.4287263,"23,20,31,448",cycles,-46.46%
,238.4287263,"47,96,91,014",instructions              #    2.07  insn per cycle,-57.10%
,238.5038694,"5,91,854",branch-misses,-68.35%
,238.5038694,"3,73,801",cache-misses,-73.68%
,238.5038694,"47,30,627",L1-dcache-load-misses,-68.36%
,238.5038694,"17,25,122",L1-icache-load-misses,-68.06%
,238.5038694,"2,697",dTLB-load-misses,-68.06%
,238.5038694,"3,411",dTLB-store-misses,-68.06%
,238.5038694,"19,229",iTLB-load-misses,-42.28%
,238.5038694,"8,230",LLC-load-misses,-42.59%
,238.5038694,"36,927",LLC-store-misses,-42.58%
,238.5038694,"5,97,586",branch-load-misses,-52.40%
,238.5038694,"23,20,17,240",cycles,-57.72%
,238.5038694,"47,98,46,623",instructions              #    2.07  insn per cycle,-63.05%
,238.5790127,"5,81,280",branch-misses,-59.38%
,238.5790127,"3,76,950",cache-misses,-70.03%
,238.5790127,"47,13,247",L1-dcache-load-misses,-75.36%
,238.5790127,"17,33,236",L1-icache-load-misses,-80.68%
,238.5790127,"3,099",dTLB-load-misses,-84.02%
,238.5790127,"3,385",dTLB-store-misses,-84.02%
,238.5790127,"16,122",iTLB-load-misses,-29.98%
,238.5790127,"8,225",LLC-load-misses,-24.66%
,238.5790127,"38,265",LLC-store-misses,-21.30%
,238.5790127,"5,66,479",branch-load-misses,-27.44%
,238.5790127,"23,14,53,542",cycles,-38.09%
,238.5790127,"47,76,96,515",instructions              #    2.06  insn per cycle,-48.71%
,238.654151,"5,61,093",branch-misses,-76.72%
,238.654151,"3,76,878",cache-misses,-82.04%
,238.654151,"47,30,744",L1-dcache-load-misses,-76.72%
,238.654151,"17,40,167",L1-icache-load-misses,-71.40%
